Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,POSTCODE,LAT,LON,ENCOUNTERS,PROCEDURES
a4ca34da-f993-380d-9a59-ba244a544607,56e5dd79-49e9-350c-bc39-7941d0935e2d,Olive Graham,F,GENERAL PRACTICE,THE SURGERY WHITEWAY ROAD,BARNSTAPLE,SW,TQ12 3HN,50.54898,-3.5973952,64,0
6a384f1f-6541-3bfb-8d39-64eed45882e6,23f101d9-8828-349f-a8b1-7326f3c0293b,Hilda Payne,F,GENERAL PRACTICE,ROMNEY HOUSE SURGERY,CIRENCESTER,SW,GL8 8AA,51.637972,-2.1607354,63,0
a043cac7-906d-3da7-aa2a-8fd63b891680,f142153c-2b87-3c6a-a57e-8e0df09293a3,Mary Howe,F,GENERAL PRACTICE,WATERWELLS DRIVE,GLOUCESTER,SW,GL2 2BA,51.813788,-2.2749722,3,0
0d5d252e-dbc8-3b72-87a4-3f1dbfad080c,5e054c20-a752-35c5-a278-c6fa5b02922c,Clive Hussain,M,GENERAL PRACTICE,POOLE LOCALITY,WIMBORNE,SW,BH21 1ER,50.802195,-1.9959181,1,0
af18a776-f2bb-3dcf-a516-e67cd6886d25,9884e1f7-9223-33d2-a8d0-ffbdb79ccbd3,Shannon Bailey,F,GENERAL PRACTICE,EAST TREES HEALTH CENTRE,BRISTOL,SW,BS5 6SA,51.470243,-2.5633714,67,0
df96ec8d-dda0-388c-ae79-5908b55fd2e0,4868b9a8-9553-37c0-b4dd-feb254e6d1e7,Philip Hart,M,GENERAL PRACTICE,TRUST MANAGEMENT,TAUNTON,SW,TA1 5DA,51.01197,-3.1197783,52,0
8308a041-c20f-3069-945d-342045db2d4f,e595f153-c7c5-34f1-baf7-249183e00456,Luke Harrison,M,GENERAL PRACTICE,COLIN CAMPBELL COURT,PLYMOUTH,SW,PL1 1TQ,50.37111,-4.1480242,6,0
fd89b4ad-2714-3bb5-ae28-76970d6410d9,3f57ebb3-158b-3664-95fc-9442824b8e90,Maria Glover,F,GENERAL PRACTICE,WESTBOURNE MEDICAL CENTRE,BOURNEMOUTH,SW,BH4 9HJ,50.723542,-1.9034439,42,0
b8f24c05-e61f-3ab2-b0f3-816c1518da78,7fa98b9b-cc66-3e1a-b16b-93f41f1f539c,Debbie Hancock,F,GENERAL PRACTICE,S BRISTOL COMM HOSPITAL,BODMIN,SW,BS14 0DE,51.413518,-2.584803,184,0
b9dfe90b-2238-3739-a523-19b1ef535471,fc298c1d-c9f5-3d3d-ae06-f40225989b42,Joseph Read,M,GENERAL PRACTICE,QUAY LANE SURGERY,REDRUTH,SW,PL12 5LH,50.395352,-4.3057128,37,0
bdac7790-9592-3f32-9aa6-2d291859d763,900c56c2-16be-3ad8-87cd-a74e7d7acd4a,Margaret Townsend,F,GENERAL PRACTICE,PHARMACY DEPARTMENT,PLYMOUTH,SW,TQ2 7AA,50.482325,-3.5537901,54,0
c5e483ea-42d4-3bf0-8cfa-f9912ddf0e32,36d8025a-ee49-35c7-a952-9503cb7297bd,Pauline Booth,F,GENERAL PRACTICE,WESTCOTT CLOSE,PLYMOUTH,SW,PL6 5YB,50.397912,-4.123584,6,0
3c5ecba7-47d6-3f18-8b0e-f771c4c47440,09e4adfe-34e1-3e49-806b-52e1ba967c4c,Lesley Tomlinson,F,GENERAL PRACTICE,TORRINGTON HEALTH CENTRE,CHULMLEIGH,SW,EX38 8EL,50.951997,-4.140176,72,0
d6034752-77c1-307b-a15a-4935a110f97e,698260c0-bfc4-3ffd-a626-59915a40e32f,Robert Todd,M,GENERAL PRACTICE,306 BLANDFORD ROAD,POOLE,SW,BH15 4JQ,50.720875,-2.0105439,151,0
addb1421-2984-32bf-b09a-bb054205027a,005a8b66-6130-319d-a3b3-84dc6b2375da,Edith Bailey,F,GENERAL PRACTICE,HIGHCLIFFE MEDICAL CENTRE,HIGHCLIFFE,SW,BH23 5ET,50.741232,-1.7018378,134,0
1fb2bbca-140c-34ec-b2ed-5a1d817f952d,59b6e09c-502f-3172-a02f-0f54d1e9917c,Thomas Jenkins,M,GENERAL PRACTICE,PAVILION FAMILY DOCTORS,EXETER,SW,GL1 5JJ,51.853393,-2.2425901,47,0
3e97214c-b017-3fae-9cc3-05711d31d988,282b55af-97c5-3e9b-abc0-ec67c3ad65cc,Clive Jenkins,M,GENERAL PRACTICE,NEWHALL HOSPITAL,SWINDON,SW,SP5 4EY,51.030723,-1.7638289,45,0
d67cb642-173f-37c4-9651-f9ed0138dfd4,9c8bbdad-62b8-378d-b6d1-baeb9b0aa308,Angela Joseph,F,GENERAL PRACTICE,MOORMEAD ROAD,BATH,SW,SN4 9DD,51.525334,-1.7861464,77,0
3d36e984-cdd7-39c1-8933-0fa88b9f01d5,3e3133f3-f89b-366f-ac2f-e83f1f4fbbb7,Morris Thornton,M,GENERAL PRACTICE,CANNINGTON HEALTH CENTRE,YEOVIL,SW,TA5 2HB,51.149764,-3.0646487,334,0
652f017c-463a-3112-aa0f-bdc96210afd3,3179f751-549a-3495-a8d5-72a10e2fba33,Christian Powell,M,GENERAL PRACTICE,MOUNT PLEASANT ROAD,EXETER,SW,EX4 7BW,50.732834,-3.5159265,3,0
727444dd-13d1-3196-aac6-2a702907729d,a2af1c38-6037-31fb-9a0d-617071cd355d,Norman French,M,GENERAL PRACTICE,BARTEC 4 BUSINESS PARK,YEOVIL,SW,BA20 2SU,50.935392,-2.6637148,6,0
3503ea6f-9f5d-3c04-b7ad-7600c1889dc0,943c34df-19c6-3394-a69a-d310cab77c6a,Doris Harvey,F,GENERAL PRACTICE,ABBEY MANOR MEDICAL PRACT,IVYBRIDGE,SW,BA21 3TL,50.94992,-2.6644627,37,0
6a1dbee5-4f1b-339a-b3b1-7a30d93bcfb3,895464b8-3367-3d98-8f46-db7589eaf51f,Gerald Burgess,M,GENERAL PRACTICE,HATHAWAY SURGERY,CHIPPENHAM,SW,SN14 6GT,51.467324,-2.1397639,48,0
11c4f21f-ae2b-368a-8ca9-935c56344436,6ca700ef-1ee2-3dcb-b3ae-4c2bd72476dc,Malcolm May,M,GENERAL PRACTICE,LAWRENCE HILL HEALTH CTR.,BRISTOL,SW,BS2 0AN,51.457547,-2.5726855,130,0
50e45b1a-ef4f-3cbc-89a4-1522b7e89d24,e98d9a15-82df-3aa3-9518-591be0e0a806,William Sutton,M,GENERAL PRACTICE,THE SURGERY,EXETER,SW,EX6 8PZ,50.625663,-3.4478225,3,0
ff891a26-69bc-3f7b-b54d-c9f939659f6f,5b665edb-491d-3d90-9409-e7e48b1035df,Wendy Davidson,F,GENERAL PRACTICE,THE HEALTH CENTRE,PLYMOUTH,SW,TQ12 5DJ,50.500169,-3.5831414,74,0
14153cf9-a146-3b99-adac-eff368d7f5a3,0416ba5d-84d5-38a1-9f31-36edddb0b022,Percy Ahmed,M,GENERAL PRACTICE,BECKINGTON FAMILY PRAC,SOMERSET,SW,BA11 6SE,51.266491,-2.2815516,124,0
2a9fd6ab-d5f1-3da1-8826-d27c67925c64,17ce6339-3498-38b0-a297-9212e880840f,Terry Bailey,M,GENERAL PRACTICE,PRIMARY CARE GYNAECOLOGY,GLOUCESTER,SW,BS11 9JJ,51.49838,-2.6953877,29,0
300f7d9c-95ab-3add-ad13-63864157873a,064c8f9e-30d9-3a96-9f70-a30df86ae26e,Jacqueline Potter,F,GENERAL PRACTICE,SUNNYSIDE SURGERY,BRISTOL,SW,BS21 7TA,51.437908,-2.8585514,121,0
68e406b3-76da-3245-8a2b-4a2a49c84a33,31b1df33-c5bb-3445-adda-31058c3e89d9,Ruth Rashid,F,GENERAL PRACTICE,MOREDON MEDICAL CENTRE,WARMLEY,SW,SN2 2JG,51.582178,-1.8068499,66,0
38972981-4671-337f-86e1-0c6c14a333d8,234b6d9f-b620-31e5-a231-5fda5d71698b,Maureen Taylor,F,GENERAL PRACTICE,CHURCH STILE,EXETER,SW,EX6 8DF,50.679142,-3.4937566,1,0
64bd1aa1-7ef4-3e2c-b514-218edcadf418,24b8bf96-d090-3e29-8d17-d45676f8f3b9,Peggy Anderson,F,GENERAL PRACTICE,CUMBERLAND CENTRE,BODMIN,SW,PL1 4JZ,50.369816,-4.1688071,63,0
027b2535-0eeb-335c-9fe2-956ad8484555,6998b339-45f9-3d9a-8b38-a3a720b19436,Winifred O'Neill,F,GENERAL PRACTICE,19 WESTWAY CENTRE,MELKSHAM,SW,BA11 1BS,51.231931,-2.3216149,87,0
65f0843e-bfa1-3acf-86ff-831a8b68aaa6,a1be060c-3c9c-3c69-a312-7cb8de89cfb4,Elizabeth Yates,F,GENERAL PRACTICE,9 BROAD STREET,BRISTOL,SW,PL15 8AA,50.636593,-4.3603126,68,0
536e3c9e-6422-38b5-b0ab-7729ab30f7da,fd031237-5080-3949-9b0d-cb086bb77672,Russell Akhtar,M,GENERAL PRACTICE,THE CLAYS PRACTICE,LISKEARD,SW,PL26 8JF,50.408534,-4.832585,54,0
6f42c170-64c8-3a30-95e5-b72d338d843c,28619c6c-74e7-318d-81b3-c75174ed1dcf,Stanley Barton,M,GENERAL PRACTICE,THE LUDGERSHALL HLTH CTRE,ANDOVER,SW,SP11 9RA,51.256046,-1.6175308,43,0
66e6e772-28c7-3527-a20a-8bfc1d7ff80e,fe1597fb-905f-3d1a-bfdc-bf2bb9b31933,Antony Marsh,M,GENERAL PRACTICE,ST AUSTELL HEALTH GROUP,CORSTON  BATH,SW,PL25 3EF,50.34439,-4.7596194,212,0
b2bdb71e-c999-33bb-bbb9-a634fde16844,959cb422-11dd-3fbb-a9a9-80d0854866c4,Ronald Nicholson,M,GENERAL PRACTICE,EVERGREEN HOUSE,TIVERTON,SW,EX2 4NU,50.718517,-3.5144728,61,0
d6676969-771c-3a36-91c8-f06e79bd48a6,8ae7f0b7-8aab-3296-8f99-a37f527a2e82,Kayleigh Johnson,F,GENERAL PRACTICE,THE GREAT WESTERN SURGERY,SWINDON,SW,SN1 2QU,51.569609,-1.7679471,124,0
01606252-e676-35f7-8cbe-5d5b39b7803e,22eb5d84-bea5-36ca-9e53-f0baa70c1a24,Gordon Jackson,M,GENERAL PRACTICE,ST NEOTS SURGERY,TORQUAY,SW,PL2 3HY,50.387979,-4.1608995,108,0
bac50f33-5388-3016-8b16-5e162fb677e4,dce2702c-92b5-3086-9f28-79d97ce89ae9,Jason Zaman,M,GENERAL PRACTICE,SPRING HILL,TAVISTOCK,SW,PL19 8LD,50.547178,-4.1535757,3,0
5fc85ea1-bc2e-326b-836a-868473c21244,579e83fa-dc24-3025-a89c-3d9789b770f2,Peter Henry,M,GENERAL PRACTICE,THE DORCHESTER RD SURGERY,WEYMOUTH,SW,DT4 7LE,50.625193,-2.4575122,151,0
a7ba37fa-5a94-35c0-9058-0a00803dea2b,dedd0e94-3723-375f-80fd-ea13bbfc89ee,Kate Potter,F,GENERAL PRACTICE,NEWBRIDGE SURGERY,BATH,SW,BA1 3PT,51.387628,-2.3940001,129,0
9c3025f8-1672-38c3-beb9-77a22ba58e98,e4835f30-4acf-3897-88a3-3f1d62f8f2bf,Elliott Wilson,M,GENERAL PRACTICE,MERE SURGERY,WARMINSTER,SW,BA12 6DT,51.089873,-2.2653561,28,0
777366ce-54bb-33c8-ae58-860a56fa12fb,2e69599c-ad41-3841-809b-1a4ba0d364c0,Phyllis May,F,GENERAL PRACTICE,THE HEALTH CENTRE,FREMINGTON  BARNSTAPLE,SW,TR7 1RU,50.412238,-5.0774822,72,0
f3d8282c-3521-3b18-8d41-ee3748e8785d,bb5cad5a-bdd5-341b-851e-0486ff5d27aa,Jennifer Howard,F,GENERAL PRACTICE,WHITELADIES HEALTH CENTRE,BRISTOL,SW,BS8 2PU,51.465097,-2.6123816,103,0
f0b33031-ac00-3935-8e0c-94bb80e8e049,d9d15e89-1b80-33a3-a9ae-37a679217943,Nicola Bell,F,GENERAL PRACTICE,LECKHAMPTON COURT HOSPICE,GLOUCESTER,SW,GL53 0QJ,51.872654,-2.0873061,144,0
40e1bd1e-c3ff-30d2-bf4a-3c81dd306d36,c8f7c27f-b501-3cf4-9ba1-d4ccc48c62db,Bryan Ibrahim,M,GENERAL PRACTICE,ST.ALBANS MEDICAL CENTRE,CHARMINSTER,SW,BH8 9EW,50.741727,-1.8607624,64,0
f68b2a34-dcc4-37b1-93d8-4a5892803c38,aae8b832-0d7f-3d28-9d19-81958ae887de,Andrew Mahmood,M,GENERAL PRACTICE,LOSTWITHIEL SURGERY,PENZANCE,SW,PL22 0EF,50.407841,-4.6687336,68,0
788ae55c-e8dd-3983-a4ac-70d1adfa3696,5120d156-cb09-388a-826d-632c36d325cd,Allan George,M,GENERAL PRACTICE,HIGHNAM SURGERY,LYDNEY,SW,GL2 8DH,51.884218,-2.2991565,138,0
fe728d66-4539-3549-9b79-855ddd0d5d81,7cc64797-7516-3af3-95c7-33bf3ddc77c2,Terry Norman,M,GENERAL PRACTICE,CHIDDENBROOK SURGERY,PLYMOUTH,SW,EX17 3JJ,50.791276,-3.6746968,68,0
6f4cbf19-5370-34c2-8639-548a427a02c0,27f1c825-35df-3267-aba1-ee40b51bce26,Maurice Moss,M,GENERAL PRACTICE,LESCAZE OFFICE,EXETER,SW,TQ9 6JD,50.446151,-3.7103268,49,0
9227ac8c-9790-319b-bcf3-c9c257b5cad8,e64faf50-8dad-3277-b62d-83131a1bef4f,Jill Mason,F,GENERAL PRACTICE,4 TOLPUDDLE GARDENS,BOURNEMOUTH,SW,BH9 3LQ,50.760837,-1.861202,6,0
c2d3b0aa-7035-3015-8d62-cead5a1e0465,be2bc3dc-5fa4-30f3-84da-da70e5954ed4,Stuart Osborne,M,GENERAL PRACTICE,BRENT AREA MEDICAL CENTRE,SOMERTON,SW,TA9 4JD,51.263383,-2.937219,44,0
6fa12b97-f5aa-34a2-945b-2e96d49ac90d,98ef1dea-8665-3151-9d74-c6af4aa0549a,Peter Bradley,M,GENERAL PRACTICE,DAMEREL CLOSE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,4,0
615410dc-db77-33cb-ae12-c56facc69a3f,73d01f29-c3f3-3d27-a5be-3a768c943132,Diana Hopkins,F,GENERAL PRACTICE,CALF STREET,TORRINGTON,SW,EX38 7BJ,50.954834,-4.1369744,3,0
242a2673-0fe3-3de4-aae8-cb775638a422,7e44e9aa-4c98-38cd-8108-abad87d4a8f1,Frances Stewart,F,GENERAL PRACTICE,SALTASH HEALTH CENTRE,TRURO,SW,PL12 6DL,50.40973,-4.2208911,121,0
8c42b3c6-e80f-3026-aed9-8c62e3608d6e,9bf9cd98-b0e3-359b-a4b4-fc0cd48b14e5,David Johnson,M,GENERAL PRACTICE,45 UPPER OLDFIELD PARK,BATH,SW,BA2 3HT,51.376364,-2.3739326,155,0
30f29c20-7a5e-3073-8980-4a9da6fcf64a,4fad417e-a99e-322e-a32e-6c9a5912fada,Jack Knight,M,GENERAL PRACTICE,DAMEREL CLOSE,SAMPFORD PEVERELL,SW,PL1 4JZ,50.369816,-4.1688071,33,0
58638edb-395d-3257-948b-a5c65fb8a3a7,41ff1dff-20b8-309d-9ff5-46e965478d51,Charlotte Lamb,F,GENERAL PRACTICE,PUBLIC HEALTH BUS TEAM,BRISTOL,SW,BS1 6XL,51.447759,-2.6180206,81,0
cb489848-61b5-3a31-9226-e7facf3db97c,1bea17ba-0c5d-3e5c-a469-c19e439f7d32,Naomi Davis,F,GENERAL PRACTICE,136 PUREWELL,DORSET,SW,BH23 1EU,50.736063,-1.7615145,115,0
92cfd926-eeac-307a-8ce3-a3959f272f03,4e10ae62-573f-3440-bc60-2e6ef55a322f,Allan Fowler,M,GENERAL PRACTICE,SHIREHAMPTON HC-1ST FLR,GLOUCESTER,SW,BS11 9SB,51.489137,-2.676768,72,0
ae58d5e1-8d3a-3aa8-8149-a44b96202494,1fe2f6ed-2875-3e53-9b26-fe506fd577e6,Alison Baxter,F,GENERAL PRACTICE,BECKS SQUARE,TIVERTON,SW,EX16 6LB,50.901778,-3.487361,3,0
e3f207de-bbb8-331b-9859-385bc8d4fe34,c7634c2a-606e-3673-9ff8-03e6c0603013,Doreen Green,F,GENERAL PRACTICE,SAMPFORD PEVERELL SURGERY,PAIGNTON,SW,EX16 7BJ,50.919707,-3.3784833,96,0
e2234a45-5ef5-3732-b83c-eae63f5eda7a,d3cedccd-972a-39dd-9b35-90e41a6fd313,Claire Miah,F,GENERAL PRACTICE,GRANGE ROAD SURGERY,BRISTOL,SW,BS13 8LD,51.412944,-2.6194489,236,0
5db0d1eb-ef59-3be2-8a91-5fc0e2282889,16e3dd32-7014-3bdd-b9cc-b6ade047f7f8,Lynne Ahmed,F,GENERAL PRACTICE,BEDMINSTER FAMILY PRACT,BRISTOL,SW,BS3 4AT,51.444222,-2.5942314,82,0
449317f1-d5fe-3ada-bdd8-cc882a958f65,780038e7-cafd-375f-9901-10c6289d75e6,Geraldine Roberts,F,GENERAL PRACTICE,MIDDLEWAY SURGERY,ST AUSTELL,SW,PL24 2JL,50.356446,-4.7132876,57,0
9d42158f-d767-3cce-8a28-c7513e55fe4d,2623bc18-50df-3523-8c1a-52f142a952b2,Melissa Stewart,F,GENERAL PRACTICE,HAWTHORN MEDICAL CENTRE,SWINDON,SW,SN2 1UU,51.576581,-1.7791096,28,0
5fb68f49-3e27-389a-bb05-894940943b50,013ad630-222c-376f-9daa-5d1824783f29,Marcus Davey,M,GENERAL PRACTICE,YORKLEY HEALTH CENTRE,TETBURY,SW,GL15 4RS,51.760447,-2.5249882,90,0
02b3ff4a-b128-3c11-9cb4-ea3f15332f4f,359ac358-bc50-3153-a2be-78838075224f,Malcolm Black,M,GENERAL PRACTICE,THE BIRCHWOOD PRACTICE,POOLE,SW,BH17 7XW,50.740218,-1.9984599,130,0
5407b20a-32ce-34c3-97a7-c7832ea3d7b0,aefefe3f-c4d3-3d31-bf28-4ff9b807bf8c,Catherine Lambert,F,GENERAL PRACTICE,THE OLD FARM SURGERY,KINGSBRIDGE,SW,TQ3 3TB,50.438688,-3.5850884,223,0
f062191b-dda6-3746-8980-44c1372344bb,8a5b442a-4a15-3859-8b27-ba1825e22bec,Graham Read,M,GENERAL PRACTICE,15 DREW STREET,GLOUCESTER,SW,TQ5 9JU,50.388415,-3.5161539,33,0
36363abe-870c-385f-9294-0b0a0a95f11f,c0adeda7-93c2-3663-ae6b-c2aeea79a962,Alice Stephenson,F,GENERAL PRACTICE,FAIRFIELD PARK HEALTH CTR,BRISTOL,SW,BA1 6EA,51.39498,-2.3525965,122,0
29ee4533-a45f-3c4f-9787-91f5079d8481,e03c4db9-31b2-32bd-9c80-d5540c602d72,Timothy Wilkinson,M,GENERAL PRACTICE,NEIGHBOURHOOD CENTRE,POOLE,SW,BH17 9DW,50.751527,-1.9666079,1,0
43047d71-ee12-3ec0-9a0e-7c427ef6df71,c9e5718f-029c-3e6c-8b83-92c852c03573,Natalie Rahman,F,GENERAL PRACTICE,PORLOCK MEDICAL CENTRE,BRIDGWATER,SW,TA24 8PJ,51.209934,-3.5964838,33,0
59c099ff-9a8b-3887-895a-0ef74a96b5de,3fa220a6-490c-3b73-b370-42f5aaadd250,Helen Taylor,F,GENERAL PRACTICE,GRANGE ROAD,CHRISTCHURCH,SW,BH23 4JD,50.7397,-1.7378152,3,0
ae57ba91-c7db-3199-bb17-cebf8d217d91,7c3e4d93-c47f-3168-9f24-f3131aad00d4,Beryl Clayton,F,GENERAL PRACTICE,HARTCLIFFE HEALTH CENTRE,BRISTOL,SW,BS13 0JP,51.407626,-2.6013335,91,0
9aa742a0-38b3-3c91-a194-4b469b5d1957,ddd11cac-86b5-3e35-9733-9f98c306941c,Gerald Rose,M,GENERAL PRACTICE,PARK LANE PRACTICE,SWINDON,SW,SN1 5HG,51.558872,-1.7959424,33,0
e7b20c26-53de-3406-9116-346c19524118,d3ccef2f-d148-3646-92be-3302cfcb7ab1,Lucy Barker,F,GENERAL PRACTICE,UNIT 3,TORQUAY,SW,TQ2 7HT,50.489149,-3.5566361,3,0
7ba46c50-045a-3db2-ac8c-5cbbe7fe143b,adf51fc2-b060-38e9-8edb-c0cbe2d0bc70,Daisy O'Connor,F,GENERAL PRACTICE,CUMBERLAND CENTRE,PLYMOUTH,SW,PL1 4JZ,50.369816,-4.1688071,93,0
4835d2bc-d103-33db-aac6-252806cf663e,4c4aebf5-7b4c-334a-9e48-3516a1f58c44,Arthur Robertson,M,GENERAL PRACTICE,CREECH CASTLE,TAUNTON,SW,TA1 2DX,51.024868,-3.072564,9,0
322e5d60-d252-391b-b8c4-466c4f2f7ead,0d25bbcf-90cd-373a-8dca-6dd0bef04c45,Arthur Heath,M,GENERAL PRACTICE,ST.MARTINS SURGERY,BRISTOL,SW,BS4 2QR,51.43134,-2.5644748,127,0
da45afb4-c6f6-3e35-b3b1-11932c886c5b,3d8c7691-9b60-3adb-9dd5-605c9bd9646e,Michael Holt,M,GENERAL PRACTICE,RECKLEFORD CHILDREN'S CENTRE,YEOVIL,SW,BA21 4ET,50.944246,-2.6253667,6,0
8644bdbc-f3e9-38d2-8df9-d3341993d0f5,055019b7-288e-3645-afcc-30c711d8a385,Agnes Henderson,F,GENERAL PRACTICE,COMBE DOWN HOUSE,WESTON SUPER MARE,SW,BA2 5EG,51.361012,-2.3455851,100,0
7bc130b7-ae6f-3e7b-830e-91c789eeaa8e,1dd1fac7-f43a-36fa-a07a-0845139facaf,Nathan Warren,M,GENERAL PRACTICE,VINE SURGERY,NORTH PETHERTON,SW,BA16 0ET,51.126187,-2.7378528,100,0
1e2dd017-e2e8-341b-90eb-1bcdad1d2d49,16b61a50-d6f1-3f2a-8068-e5a30ded44ce,Katie Kirby,F,GENERAL PRACTICE,HMP GUYS MARSH,SALISBURY,SW,SP7 0AH,50.984693,-2.2212905,72,0
97e77df3-b00a-3efc-9896-1b266069a533,8f92f626-8bc7-3175-a9c4-21290081b3b6,Simon Barnett,M,GENERAL PRACTICE,UNDERHILL ROAD,GLOUCESTER,SW,GL4 6BE,51.837612,-2.2159742,3,0
826d99b3-6b8d-31f4-a278-b5105b55d4ce,b7b35b32-c3b7-3856-8e1a-b3ff8fafb4ca,Roy Quinn,M,GENERAL PRACTICE,ABBEYMEAD AVENUE,GLOUCESTER,SW,GL4 5GR,51.847995,-2.201507,3,0
d906c972-5abb-3fa7-aafe-b9acd2e1b0b7,ae34243d-a964-3e08-a9d6-d6c040dc29bf,Roy Evans,M,GENERAL PRACTICE,MOREDON MEDICAL CENTRE,SWINDON,SW,SN2 2JG,51.582178,-1.8068499,131,0
27583be4-e37b-3d3e-986f-9cc420d83ee5,f9fda1ef-26c1-31ed-bccf-e58258a63ec0,Lisa Tucker,F,GENERAL PRACTICE,PARKHILL MEDICAL PRACTICE,BIDEFORD,SW,TQ1 2AR,50.460249,-3.5229443,212,0
3fbd11af-aad8-3c73-941b-3b2fadc57d34,55b9cef2-9863-3f4c-8f59-a291e9a3cd59,Hayley Hayward,F,GENERAL PRACTICE,WEAVERS CROFT,EXETER,SW,GL5 2HZ,51.742713,-2.2098579,32,0
137133a2-c840-3d66-b869-60384c6edca0,c0ebf701-ed23-34fd-904f-b3a80358e5fe,Melissa Simpson,F,GENERAL PRACTICE,WITHYWOOD CENTRE,MONTPELIER,SW,BS13 8QA,51.40731,-2.6221188,69,0
ddc9bfda-1eff-31b8-a578-c01154533468,243f87f7-2926-36ab-beab-deb8300ea242,Pauline Slater,F,GENERAL PRACTICE,HALDON HOUSE SURGERY,EXETER,SW,EX8 1DQ,50.619819,-3.4162036,67,0
fa404117-2ae7-3378-a8fa-28d734f47f0d,33364ffd-4452-38df-8ca8-8cd1803191d8,Rita Holland,F,GENERAL PRACTICE,123 SALISBURY ROAD,CHRISTCHURCH,SW,BH23 7JN,50.75285,-1.7648598,257,0
a3a1c084-2fae-3e4d-92ab-e81bb729b7ac,1c201fe2-bac4-3ccc-9357-8a8f0b9547b0,Josephine Robson,F,GENERAL PRACTICE,SEA MILLS SURGERY,BRISTOL,SW,BS9 2HL,51.484587,-2.6499282,93,0
421508a9-c1f4-3f0d-b0d6-2e0c6aacca67,c9c874bc-d840-3876-8f0b-5f9bff05e60a,Jonathan Fowler,M,GENERAL PRACTICE,C/O UNIT 6,TIVERTON,SW,EX31 1DR,51.079791,-4.0623765,40,0
acce31b2-12db-3ca4-8829-6528b4e2be24,59a57182-03bf-3880-8fa9-87b478c4516f,Paul Wilkinson,M,GENERAL PRACTICE,PHOENIX SURGERY,SWINDON,SW,SN5 8SX,51.553528,-1.8218125,113,0
cd0d1779-29cf-34f7-88bb-974d7635b574,e53a90f7-c4bc-3df5-8964-8190a1bc0333,Beverley Smith,F,GENERAL PRACTICE,HARTWOOD HEALTHCARE,BRISTOL,SW,BS13 0JP,51.407626,-2.6013335,39,0
6ee1b49c-81c6-3784-8597-e32462a03ae7,e97554f3-bad2-3c6b-9054-5a97ff87497c,Trevor Lynch,M,GENERAL PRACTICE,TOM'S MEAD,CORFE CASTLE,SW,BH20 5HH,50.635888,-2.0594219,31,0
1260c46e-3596-3055-a629-7bbe7b1440da,9aa705e4-adf9-35aa-962e-6f947614f242,Elaine Todd,F,GENERAL PRACTICE,MARAZION SURGERY,TRURO,SW,TR17 0HW,50.126873,-5.4639276,37,0
756afadc-4d71-3722-b053-34253bf511d2,29a4ffa8-8771-324d-b6a7-a77f64fb6969,Tina Curtis,F,GENERAL PRACTICE,WEST MENDIP PCN,BODMIN,SW,BA16 0ET,51.126187,-2.7378528,109,0
14eedbc1-f12b-36ed-820b-8a269cc00de9,fd686990-8912-3fb9-9d71-2645b6f11ac9,Evelyn Gordon,F,GENERAL PRACTICE,TOWNSEND HOUSE,CLAREMONT GROVE,SW,EX12 2RY,50.708487,-3.0732858,202,0
19677e3e-154d-3908-969d-cc502476bb39,5dd796c8-f782-350d-8422-30aba985f25a,Edward Newton,M,GENERAL PRACTICE,BARTON ROAD,TEWKESBURY,SW,GL20 5QN,51.992263,-2.1531045,3,0
4ef91ead-04d5-3351-8678-898181900527,e9d072ec-07b0-3d07-8dce-2c3ec26ab1f4,Francis Fowler,M,GENERAL PRACTICE,ROUNDSTONE SURGERY,TROWBRIDGE,SW,BA14 7EH,51.318645,-2.202706,345,0
940f0b87-fd5a-35bd-a7e0-687c2057d417,9421a870-acab-3cf0-bbe7-cb83048cbc54,Joshua Nicholls,M,GENERAL PRACTICE,THE MEDICAL CENTRE,EAST LOOE,SW,PL28 8ER,50.537922,-4.9444426,31,0
ff52f545-1a4f-3867-961e-7098c4a9210d,7c267c0e-3900-39c8-ade2-3b910fb9dac9,Marian Hayes,F,GENERAL PRACTICE,AWP  SANDALWOOD COURT,BATH,SW,SN3 4WF,51.588072,-1.747761,202,0
df894afc-23fc-38ac-b954-9a54eb995b64,286a63bc-8b14-3977-a853-9b0db475ef0e,Hollie Baldwin,F,GENERAL PRACTICE,RALEIGH SURGERY,PLYMOUTH,SW,EX8 5NH,50.640412,-3.3939823,139,0
6ba29b8a-4158-3a25-99f6-4ad5e87eb525,33fae30a-7c92-3c7b-85be-5efe964c2e8f,Rose Long,F,GENERAL PRACTICE,POUNDBURY DOCTORS SURGERY,DORCHESTER,SW,DT1 2FD,50.713475,-2.457465,68,0
967576f2-4621-36e2-9ede-d5bf20966731,25d61fe5-2812-3b34-ae85-89174e2061ab,Gwendoline Barber,F,GENERAL PRACTICE,CHELTENHAM ROAD EAST,GLOUCESTER,SW,GL3 1HX,51.886613,-2.1893008,6,0
cd6487dc-6bdb-3769-b8df-0a02f3890cef,6d4046bb-690b-3b94-a4d2-29dbcf6ba47b,William Glover,M,GENERAL PRACTICE,20 ADELAIDE STREET,PEVERELL,SW,PL1 3JF,50.370507,-4.1558302,32,0
