Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,POSTCODE,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
1b3f6b8a-cf56-8587-8434-f96741cacc3d,2001-02-07,,999-78-4062,S99952904,X1348044X,Ms.,Elizabeth,Emily,Kaur,,,,white,nonmixed,F,Seaton  South West  England,593 French Frontage road Apt 92,Dartmouth,South West,Devon,,TQ6,50.347058647126474,-3.6336727335949313,55984
33270376-9d60-3184-c893-f13b7c640fba,1950-06-12,,999-51-4682,S99917406,X49720026X,Mrs.,June,Marilyn,Chapman,,Buckley,W,white,nonmixed,F,Bristol  South West  England,674 Preston Rest Unit 61,Poole,South West,Dorset,,BH15,50.76800469914001,-2.004916622426971,21187
5b96c780-8cd4-69e5-2ecf-8d5f8c7a9e9a,1952-09-25,,999-19-1102,S99968463,X78161571X,Mrs.,Dora,Eliza,Austin,,Morton,W,white,nonmixed,F,Ferndown  South West  England,787 Jenkins Vista Apt 48,Nailsworth,South West,Gloucestershire,,GL6,51.77061543854624,-2.1745532891492108,16147
debc8a4e-1d14-7a44-8d70-4ca9312f1140,1946-06-08,,999-79-7243,S99933124,X32668866X,Mr.,Gavin,Walter,Hamilton,,,M,white,nonmixed,M,Corsham  South West  England,933 Owen Arcade,Bodmin,South West,Cornwall,,PL30,50.4948006581776,-4.719583020051133,16046
f03756e0-6acc-007f-7adf-882437e8224d,1995-03-24,,999-35-3852,S99993556,X38764114X,Mr.,Raymond,Thomas,Hall,,,M,white,nonmixed,M,Malmesbury  South West  England,134 Kent Rue,Bristol,South West,Bristol,,BS1,51.46785310566784,-2.565077748340576,11705
9948c910-2464-89fe-9fa1-e6ce084c91ac,1946-04-14,,999-24-5698,S99911201,X10338206X,Mr.,Brian,David,Hamilton,,,M,white,nonmixed,M,Gloucester  South West  England,378 Marshall Annex,Poole,South West,Dorset,,BH15,50.73678674187012,-1.994836813518608,52340
4fe8d6e5-91c2-06c1-5212-a907a3d5ea31,1997-05-03,,999-18-5980,S99994280,X89084480X,Ms.,Marjorie,,Barlow,,,,white,nonmixed,F,Nailsea  South West  England,951 Carroll Heights Apt 59,Christchurch,South West,Dorset,,BH23,50.75456828091014,-1.7380645789440319,40858
6be1c535-a2b4-8db6-b9a3-89ec841360ae,1973-05-07,,999-45-1447,S99915627,X27149107X,Mrs.,Helen,Zoe,Daniels,,Nash,M,white,nonmixed,F,Bristol  South West  England,701 Parker Terrace,Devizes,South West,Wiltshire,,SN10,51.37463458690133,-1.9579640528658822,40186
a2594503-f8c8-ebd9-7a18-06b2297f5f78,1963-02-15,,999-17-8193,S99942180,X36371608X,Mr.,Geoffrey,Victor,Bishop,,,D,white,nonmixed,M,Axminster  South West  England,766 Islam Orchard Suite 44,St Leonards,South West,Dorset,,TN38,50.86093502487374,0.5573055427376187,22983
2443bd5a-0da6-c849-37d4-86b85da931ef,1962-06-25,,999-75-4016,S99966334,X7245776X,Mrs.,Gladys,,Ryan,,Ball,M,white,nonmixed,F,Łódź  Łódź  PL,215 Bryant Crossing,Swindon,South West,Wiltshire,,SN1,51.572284322860845,-1.7696175714121762,49427
1d4e1b08-a244-8740-9364-e6fe4d97a7cc,1951-10-16,,999-15-6225,S99912437,X49758048X,Mrs.,Vivienne,Penelope,Lane,,Bibi,M,white,nonmixed,F,Bournemouth  South West  England,223 Poole Fort Apt 49,Paulton,South West,Somerset,,BS39,51.3295799876445,-2.548201581896523,32729
8566f644-d6b0-61cb-aafe-6d26825d7785,1988-12-05,,999-30-8331,S99960777,X24953057X,Mr.,Lewis,Ivor,Bentley,,,M,white,nonmixed,M,Weymouth  South West  England,765 Hassan Mews Suite 7,Poole,South West,Dorset,,BH15,50.76467835101497,-1.9630048789600874,33910
55a2df6b-df23-5e40-1c76-71143774d278,1963-01-12,,999-77-3514,S99985252,X28739031X,Ms.,Sara,Julie,Bailey,,,S,white,nonmixed,F,Frome  South West  England,621 Lynch Alley Suite 35,Torquay,South West,Cornwall,,TQ1,50.44824423087672,-3.5449977173493843,30072
7b6ef563-20d2-1f1b-e535-d40d0718730f,1992-06-18,,999-33-3326,S99969831,X54707865X,Mrs.,Carole,Catherine,Mohammed,,Clark,M,white,nonmixed,F,Shepton Mallet  South West  England,352 Davey Hollow,Gloucester,South West,Gloucestershire,,GL1,51.830348115932324,-2.200935953024716,16391
2a1906a6-e2fe-68f6-2841-c7613213307a,1968-12-11,,999-25-3311,S99988152,X67381612X,Mrs.,Elaine,Lindsey,Bennett,,Daniels,M,white,nonmixed,F,Bristol  South West  England,900 Ahmad Trail,Westbury,South West,Wiltshire,,BA12,51.20672333371072,-2.1659284535204844,19313
79659048-0f2e-d707-b7ec-e2c7e3f7156a,1988-01-26,,999-26-8281,S99965347,X88284164X,Mrs.,Gladys,Janet,Parry,,Collins,M,white,nonmixed,F,Verwood  South West  England,426 Hart Walk Unit 67,Minehead,South West,Somerset,,TA24,51.156141768917,-3.480100310923612,30327
78bb0723-0ec0-bc47-8e97-05b35dec935f,1996-09-28,,999-23-1160,S99976047,X13829704X,Mrs.,Eileen,Ann,Malik,,Clayton,M,white,nonmixed,F,Naples  Campania  IT,428 Shepherd Frontage road,Bristol,South West,Bristol,,BS1,51.434531931935595,-2.61695981824847,30438
96caec0e-a5a7-4f97-80d9-e03a15778c27,1984-05-15,,999-67-1118,S99949978,X63259681X,Mr.,Stuart,John,Bradshaw,,,M,white,nonmixed,M,Gloucester  South West  England,785 Field Highlands Apt 32,Bridgwater,South West,Somerset,,TA5,51.17801805577574,-3.063135501621493,26739
40ee6108-723d-e234-2260-e1c9ba1afd99,1997-12-24,,999-12-3870,S99952527,X60068645X,Ms.,Marie,Julia,Curtis,,,,white,nonmixed,F,Exeter  South West  England,636 Byrne Route,Christchurch,South West,Dorset,,BH23,50.73078277795253,-1.7478941453542485,29961
65b8d2b6-2027-0618-6e8f-758fef76d035,1989-05-01,,999-48-1477,S99912434,X83957341X,Mrs.,Natalie,Dorothy,Kent,,Kent,D,white,nonmixed,F,Poole  South West  England,490 Andrews Rapid Suite 30,Ferndown,South West,Dorset,,BH22,50.75569960003486,-1.8603628120444322,28420
8e28c5a0-0127-bb7a-46a6-25e269361c94,1946-08-14,,999-58-2571,S99932440,X48009568X,Mr.,Paul,Eric,Wilson,,,W,white,nonmixed,M,Bristol  South West  England,393 Hunt Bay,Stroud,South West,Gloucestershire,,GL5,51.78459179997322,-2.256809316354649,29165
9a042109-d1ed-464b-4d41-4a9f4fe890ca,1982-05-16,,999-63-4004,S99931961,X84884459X,Mr.,Frank,Colin,Read,JD,,M,white,nonmixed,M,Salvador  Bahia  BR,337 Osborne Walk Apt 71,Gloucester,South West,Gloucestershire,,GL1,51.82374474887151,-2.2352727968825232,15042
d446643d-b4f7-a5e2-10e0-c8eda0b53686,1943-03-24,,999-61-8506,S99979012,X36588737X,Mr.,Ian,Christopher,Cox,,,W,white,nonmixed,M,Clevedon  South West  England,286 Fowler Tunnel,Bristol,South West,Bristol,,BS1,51.476501094041154,-2.5961361287717675,31485
b86e4587-bb89-381a-5589-613eee18bca6,1967-03-14,,999-66-1346,S99962575,X79381486X,Mr.,Wilfred,Archibald,Cartwright,,,D,white,nonmixed,M,Torquay  South West  England,892 Parker Gate,Bodmin,South West,Cornwall,,PL30,50.52959010201547,-4.776538644169135,137958
8bfc168c-2d7c-5404-b576-0b5776536d6a,1949-10-09,,999-85-2294,S99916715,X44763383X,Mr.,Arthur,Frank,Carroll,,,M,white,nonmixed,M,Cheltenham  South West  England,925 Oliver Flat,Warminster,South West,Wiltshire,,BA12,51.16813010337323,-2.1404381455204073,35448
c9b49f1f-1085-57f5-5188-755289d74586,1974-10-11,,999-93-9211,S99977841,X9385822X,Mr.,Lionel,Bernard,Stevens,,,M,white,nonmixed,M,Swindon  South West  England,210 French Light,Cinderford,South West,Gloucestershire,,GL14,51.84799643569136,-2.4663959359221375,73915
49a463ff-af44-b666-9f90-37b5bad03702,1956-01-30,,999-64-8586,S99939692,X35092565X,Mrs.,Stella,Helen,Francis,,Holden,M,white,nonmixed,F,Exeter  South West  England,413 Stevenson Tunnel Apt 6,Gloucester,South West,Gloucestershire,,GL1,51.835742855586695,-2.2022530100022077,106398
ec3e8cb4-1250-cd64-cff4-9b9b8a56fbca,2002-11-20,,999-62-4098,S99962379,X81012656X,Mr.,Keith,Leonard,Jones,,,,hawaiian,nonmixed,M,Teignmouth  South West  England,946 May Esplanade,Plymstock,South West,Devon,,PL1,50.364469824898535,-4.191572548457421,17511
fc4fc9bf-0675-1ed4-f020-bae9d12a1731,1990-06-08,,999-45-3658,S99973199,X73935316X,Mr.,Neil,Mohammad,Howe,,,M,white,nonmixed,M,Keynsham  South West  England,784 Adams Annex,Gloucester,South West,Gloucestershire,,GL1,51.814352476079925,-2.2244900622709567,10873
1690b248-f268-c953-8a97-317798e8b666,2002-07-04,,999-21-2678,S99977208,X17366205X,Ms.,Denise,Beverley,Arnold,,,,white,nonmixed,F,Cheltenham  South West  England,547 Taylor Frontage road Unit 53,Dawlish,South West,Devon,,EX7,50.55797264289005,-3.495264374092178,33289
e28009aa-cc8f-119f-b0f3-ac295b695b62,1957-06-17,,999-89-7348,S99935630,X46526495X,Mr.,Ernest,Geoffrey,Carroll,,,M,white,nonmixed,M,Wroughton  South West  England,942 Gibson Rest Apt 74,Exmouth,South West,Devon,,EX8,50.65049830230095,-3.441574112220426,48580
da0ef771-b569-5efd-b5eb-1cbec9b2d3e5,1956-07-03,,999-45-5219,S99997815,X1344608X,Mr.,Julian,Reginald,Patel,,,M,white,nonmixed,M,Bath  South West  England,733 Johnson Pathway Suite 80,Poole,South West,Dorset,,BH15,50.77071777425469,-1.9990691788825974,32133
f91c5586-db15-3ff3-2ae4-d006b1573952,1969-10-17,,999-67-7957,S99922032,X28760459X,Mr.,Ivan,Glen,Ellis,,,M,asian,nonmixed,M,Bath  South West  England,890 Holland Frontage road,Bournemouth,South West,Dorset,,BH1,50.69499084804577,-1.8914580544746744,13755
055aaa98-199f-53da-f0fd-f4584e8bc7ac,1959-03-13,,999-25-4651,S99951117,X65333849X,Mrs.,Helen,Eleanor,French,,Walton,M,white,mixed,F,Christchurch  South West  England,570 Rahman Arcade Suite 14,Bristol,South West,Bristol,,BS1,51.418985515087726,-2.6185148004568672,68537
02ea0d29-5e87-c760-e810-7acd7264c187,1966-03-25,,999-83-2047,S99975988,X5535056X,Ms.,Anita,Jill,Shaw,,,S,white,nonmixed,F,Chalford  South West  England,798 Perry Track,Cinderford,South West,Gloucestershire,,GL14,51.77845963825911,-2.459759724462346,25852
1faf6b6d-2710-4072-b2ec-e984304ee4a6,1980-04-26,,999-94-3521,S99984197,X44088189X,Mrs.,Elaine,Eva,Bird,,Richardson,M,white,nonmixed,F,Tidworth  South West  England,644 Bibi Parade Suite 71,Penzance,South West,Cornwall,,TR18,50.13294063275962,-5.5247325595279735,41286
7a950976-c95d-e59a-c9d3-ba20c6be89a3,1974-12-19,,999-91-7952,S99932121,X77688279X,Mrs.,Dorothy,Elaine,Lynch,,Ball,M,white,nonmixed,F,Brixham  South West  England,589 Matthews Junction,Gloucester,South West,Gloucestershire,,GL1,51.825819288033955,-2.283022794816771,94133
42533f04-7cba-eb03-3329-9a92efc6dc43,1972-02-08,,999-24-5563,S99959862,X12162941X,Mrs.,Christina,Carole,Hunter,JD,Davies,M,white,nonmixed,F,Plymouth  South West  England,882 Davidson Mill,Westbury,South West,Wiltshire,,BA12,51.19026417898703,-2.2010495668814687,22631
99323bc2-aa2a-9d2a-a649-90477ada653f,1996-01-29,,999-14-6172,S99934693,X17482673X,Mr.,Jeffrey,Gary,Watson,,,M,white,nonmixed,M,Poole  South West  England,508 Amin Row,Shepton Mallet,South West,Somerset,,BA4,51.12392761939732,-2.5172669989690744,16501
b11c791f-2237-1273-81ae-520125d74c42,1962-02-22,,999-55-8361,S99980817,X71798470X,Mr.,Trevor,Samuel,Robson,,,M,white,nonmixed,M,Paignton  South West  England,302 Hussein Loaf Unit 67,Taunton,South West,Somerset,,TA1,50.98696621026465,-3.135357713476904,34316
730e39fb-22ee-78ed-b49a-072a47301f20,1976-12-25,,999-25-8952,S99929331,X2528348X,Mrs.,Maria,Ivy,Abbott,,West,M,white,nonmixed,F,Kingston  Kingston  JM,467 Marshall Promenade,Plymouth,South West,Devon,,PL1,50.41300977534021,-4.171484516498013,22360
1355f68b-7075-ed9a-6eb8-fab5dbdece83,1958-08-07,,999-89-1573,S99955329,X49367527X,Ms.,Irene,Isabella,Brown,,,S,white,nonmixed,F,Shepton Mallet  South West  England,616 Wood Annex Apt 5,Bath,South West,Somerset,,BA1,51.433995518984744,-2.3224732209046355,18821
9df0650e-e65b-41b9-9294-e977ac8b1562,1943-04-23,,999-65-9919,S99922354,X32303737X,Mr.,Simon,Henry,Brennan,,,D,white,nonmixed,M,Poole  South West  England,691 Iqbal Gardens,Bristol,South West,Bristol,,BS1,51.4724533713555,-2.5578522874008804,35668
c5832856-337f-b1a2-9a58-5fddd8832588,1963-07-18,,999-46-5850,S99923719,X35370823X,Mr.,Reginald,John,Watson,,,S,white,nonmixed,M,St Austell  South West  England,881 Dickinson Mall Apt 65,Newton Abbot,South West,Devon,,TQ12,50.480364327772094,-3.6496254453775574,31814
1500c31e-e1ff-a93e-4e8c-dfbd1383f509,1984-04-08,,999-12-2822,S99970350,X79917846X,Mrs.,Gladys,Emma,Islam,,Ali,M,white,nonmixed,F,Poole  South West  England,205 Smith Manor Apt 55,Bristol,South West,Bristol,,BS1,51.433172949794006,-2.56680367665598,33884
6434f1db-950e-0bbf-8a5e-690ce1b186c0,1974-01-24,,999-54-2042,S99916557,X19338915X,Mrs.,Joyce,Maria,Macdonald,,Jenkins,M,white,nonmixed,F,Plymouth  South West  England,530 Rowe Knoll Unit 83,Cheltenham,South West,Gloucestershire,,GL50,51.90824189175803,-2.120512583230115,26093
cb1db85c-7b09-edb1-96d1-dfdf4329eac7,1930-04-18,,999-36-4874,S99927691,X42610465X,Mr.,Russell,Benjamin,O'Neill,,,M,white,nonmixed,M,Truro  South West  England,909 Barnett Lane,Trowbridge,South West,Wiltshire,,BA14,51.30922770066804,-2.1836283364907514,22407
79781370-a7c4-ba1d-ab4e-846c3bcd37cd,2002-12-12,,999-86-3247,S99932013,X83698206X,Ms.,Pauline,Edna,Chowdhury,,,,white,nonmixed,F,Warminster  South West  England,1081 Fox Grove Suite 39,Amesbury,South West,Wiltshire,,SP4,51.11944301411946,-1.7468380869997462,12830
5d0f2972-f7b0-82ca-5554-d1b9f5aac211,1983-08-03,,999-31-4637,S99936600,X66732139X,Mrs.,Irene,Eleanor,Hardy,,Nicholls,M,white,nonmixed,F,Swindon  South West  England,636 Simmons Annex Apt 36,Bristol,South West,Bristol,,BS1,51.47535061919434,-2.5931508803874324,11436
ba81f3e3-cd12-56bd-6e81-a6db92018d8c,1965-01-05,,999-56-3753,S99985783,X65132989X,Mr.,Alexander,Thomas,Hassan,,,S,white,nonmixed,M,Paignton  South West  England,174 Berry Tunnel,Dawlish,South West,Devon,,EX7,50.57120625819505,-3.441070993306365,32146
3401ae57-8b7b-49a7-5c48-14869bc87709,1971-09-25,,999-42-4873,S99972874,X88685480X,Mrs.,Denise,,Akhtar,,Buckley,M,white,nonmixed,F,Cheltenham  South West  England,1088 White Arcade,Poole,South West,Dorset,,BH15,50.74494963528704,-2.0353999323829197,5666
f5651b84-ced9-bf19-c628-9e8da6a16ae5,1957-12-28,,999-70-4514,S99932879,X5342238X,Mr.,Ian,Vincent,Turner,,,S,white,nonmixed,M,Bristol  South West  England,736 Jarvis Green Suite 58,Taunton,South West,Somerset,,TA1,51.02229019752941,-3.0845110751391376,29294
c7134532-a68c-afa2-dd37-bd66067cbacd,1992-05-10,,999-18-2547,S99987343,X30000461X,Mr.,Daniel,Tom,Mahmood,,,S,other,nonmixed,M,Bristol  South West  England,997 Pritchard Dam,Saltash,South West,Cornwall,,PL12,50.3875419679305,-4.279316915696953,32505
ec132ad2-21db-ea0b-444e-0ce5a95b8a30,1926-09-15,,999-85-6309,S99947022,X8127121X,Mr.,Nicholas,Gerard,Choudhury,,,D,white,nonmixed,M,Bristol  South West  England,929 Uddin Forge,Gloucester,South West,Gloucestershire,,GL1,51.88837704305108,-2.2483794117218903,66443
1c1edf9c-e030-af91-3f7b-ebf60229a456,1961-07-05,,999-92-8805,S99917006,X39966161X,Mrs.,Diane,Sally,Choudhury,,Rashid,M,white,mixed,F,Plymouth  South West  England,1018 Harvey Rue Suite 18,Totnes,South West,Devon,,TQ9,50.417886370535086,-3.7172818711713487,23838
7123a7f8-218b-0d8d-9d11-db3dcd7d165b,1977-04-30,,999-50-9905,S99959735,X30197580X,Mrs.,Dorothy,Laura,Coleman,,Miles,D,white,nonmixed,F,Plymouth  South West  England,857 O'Neill Bay,Dursley,South West,Gloucestershire,,GL11,51.71669094569325,-2.3698327849714422,29969
b2d8df14-0062-4a90-8778-d3389331cff9,1974-04-01,,999-58-1521,S99930481,X76365460X,Mr.,Trevor,Lawrence,Shah,,,M,white,nonmixed,M,Bournemouth  South West  England,870 Howe Dam Suite 86,Cheltenham,South West,Gloucestershire,,GL50,51.925534854476574,-2.1158975785588092,20974
41cb20e5-8491-0c4e-e4ac-7ebb3fe7c50f,1999-03-06,,999-17-6821,S99916656,X61136294X,Ms.,Claire,Alice,Rehman,,,,white,nonmixed,F,Bristol  South West  England,905 Stevenson Run,Plymouth,South West,Devon,,PL1,50.41948877504332,-4.162030427472388,17275
fe034e62-2b48-68b4-fa3c-1996ed98f8ef,2002-09-16,,999-25-4519,S99953734,X30212404X,Mr.,Thomas,Ian,Clarke,,,,white,nonmixed,M,Bristol  South West  England,542 Davey Vale Unit 79,Corsham,South West,Wiltshire,,SN12,51.36957358158191,-2.1181925628001217,17220
0df2124f-73b3-a49d-66f9-b0d60826896f,1954-04-22,,999-22-1601,S99991001,X45096457X,Mrs.,Kathryn,Barbara,Wilson,,Arnold,M,white,nonmixed,F,Devizes  South West  England,1025 Banks Park Unit 93,Plymouth,South West,Devon,,PL1,50.366312484748065,-4.135408452754122,79197
40562612-1887-e1dd-f58a-ad451996ae54,2001-06-21,,999-79-2912,S99929854,X84746511X,Ms.,Christine,Doris,Stanley,,,,white,nonmixed,F,Filton  South West  England,143 Willis Station Suite 98,Swindon,South West,Wiltshire,,SN1,51.51085147616442,-1.8176346215036507,37397
7ac0f981-8309-f6a0-b559-16f3f96e8ea4,2001-02-23,,999-92-7140,S99944082,X24899600X,Ms.,Samantha,,Miah,,,,white,nonmixed,F,Exeter  South West  England,949 Wheeler Annex,Bristol,South West,Bristol,,BS1,51.48236112163638,-2.604909512091906,45188
a3d0b035-eee8-0793-cc36-8ba923db70ea,1927-06-30,,999-87-9929,S99977151,X86497128X,Mr.,Arnold,Kenneth,Whittaker,,,S,white,nonmixed,M,Exmouth  South West  England,1038 Ross Ramp,Bath,South West,Somerset,,BA1,51.34441253536102,-2.3179109126178967,23318
51ae2ccd-b474-b6c7-6771-f80ae80e01f5,1976-05-18,,999-56-5303,S99987770,X8469196X,Mrs.,Anna,,Ferguson,,Osman,M,white,nonmixed,F,Salisbury  South West  England,158 Gregory View,Gloucester,South West,Gloucestershire,,GL1,51.869431135484064,-2.2466329702418575,44991
9cd7194e-25db-5f0e-2b8d-ec99b8b3439a,1941-04-03,,999-62-8659,S99981310,X52439114X,Mr.,Arnold,David,Wallace,,,S,white,nonmixed,M,Bournemouth  South West  England,723 Thornton Mall,Wootton Bassett,South West,Wiltshire,,SN4,51.53377603118178,-1.873636364917325,28941
60d97b81-edba-44d7-55a4-da4513a1d987,1955-08-17,,999-89-2533,S99917985,X4885044X,Ms.,Cheryl,,Davison,,,S,white,nonmixed,F,St Austell  South West  England,190 Ashton Gate Suite 71,Bristol,South West,Bristol,,BS1,51.49005111130337,-2.563035937298311,176928
a281cac5-84a2-1e80-f70f-5919c7ab6ee1,1994-10-06,,999-11-7947,S99956858,X40410925X,Mr.,Owen,Abdul,Ali,,,M,asian,nonmixed,M,Bristol  South West  England,385 Pearce Pathway,Filton,South West,Gloucestershire,,BS34,51.50279820029047,-2.6124751898409224,34767
c3d751d3-ce02-a672-5bce-6d7a1b8ae1b6,1996-08-16,,999-67-6553,S99944124,X70537924X,Mr.,Stephen,Cyril,Gallagher,,,M,white,nonmixed,M,Plymouth  South West  England,858 Rahman Meadow,Dorchester,South West,Dorset,,DT1,50.70864438585577,-2.426031184129244,12340
484417fc-2622-74b3-be35-ea1f71b51a89,1990-06-01,,999-85-9243,S99963400,X19912995X,Mrs.,Maria,Marian,Pearson,,Woods,M,white,nonmixed,F,Filton  South West  England,814 Brooks Wall,Poole,South West,Dorset,,BH15,50.72974300282269,-1.947836170558637,61980
8584ac36-f894-961b-63a1-ea50abb368ae,1987-04-29,,999-42-5880,S99952115,X71749995X,Mr.,Ian,,McDonald,,,S,asian,nonmixed,M,Weymouth  South West  England,138 Robertson Viaduct Apt 50,Crewkerne,South West,Somerset,,TA18,50.91394222312599,-2.7648804718754065,4019
ae5ed1a3-81f3-ca4f-42ed-bfa57c8746b4,1982-07-25,,999-43-8472,S99915503,X41505411X,Mr.,Sean,Scott,Howard,,,S,white,nonmixed,M,Plymouth  South West  England,277 Read Row Apt 90,Filton,South West,Gloucestershire,,BS34,51.53244272872953,-2.5235398881382074,38692
f7e6927b-7bbf-9b36-852a-8e9b1715c56f,1963-11-20,,999-52-9859,S99955937,X79771242X,Mr.,Brett,Percy,Hamilton,,,D,white,nonmixed,M,Bristol  South West  England,255 Murphy Lane Suite 46,Falmouth,South West,Cornwall,,TR10,50.130416987198416,-5.0736901381906705,19777
18118966-d858-01c1-6707-4f0d8692d8ad,1990-07-14,,999-52-7366,S99978542,X44066462X,Mrs.,Cheryl,Susan,Watson,,Robson,M,white,nonmixed,F,Swindon  South West  England,249 Robertson Skyway,Exmouth,South West,Devon,,EX8,50.58035189004656,-3.3856795863184876,15046
ec823c8b-3deb-a4e1-7425-7a87bccfee65,1950-09-19,,999-94-5555,S99976027,X86292276X,Mr.,Bryan,Leslie,Lowe,,,M,white,nonmixed,M,Chalford  South West  England,439 Morton Forge Suite 68,Totnes,South West,Devon,,TQ9,50.44162383809173,-3.6472502392701758,11744
734fec06-d50b-048a-6196-fda523b4228d,1941-09-12,,999-19-4042,S99923615,X2558293X,Mrs.,Sarah,Gladys,Barlow,,Holt,W,white,nonmixed,F,Crediton  South West  England,513 Collins Trace,Dartmouth,South West,Devon,,TQ6,50.30213340689379,-3.637699278806113,29592
02af3c1c-b51e-3de7-e76d-21bcbd79e2a1,1973-07-17,,999-79-4777,S99981950,X77746811X,Mrs.,Edna,Norma,Lloyd,,Shah,M,white,nonmixed,F,Bristol  South West  England,941 Rogers Trailer Suite 51,Poole,South West,Dorset,,BH15,50.76956693828789,-1.9931416180487183,24659
0232d86d-9934-4dcc-dfd4-f682ce22b8cb,2001-01-27,,999-39-5715,S99916886,X7081883X,Ms.,Elizabeth,Joanna,Ford,,,,white,nonmixed,F,Teignmouth  South West  England,303 Peters Park Suite 3,Bristol,South West,Bristol,,BS1,51.459938108326405,-2.554789714195501,12686
9e0f873f-ec67-5838-9b36-1a8280072798,2000-03-24,,999-58-5410,S99921707,X38135882X,Mr.,Derek,George,Yates,,,,white,nonmixed,M,Brixham  South West  England,414 Francis Route Unit 87,Plymouth,South West,Devon,,PL1,50.34021107167264,-4.156960595428661,25443
a3cc51a1-cd62-a809-017f-101564773c4f,1959-11-01,,999-46-8780,S99916811,X61685421X,Mr.,Julian,Lionel,Goodwin,,,M,white,nonmixed,M,Bristol  South West  England,115 Atkinson Grove Apt 24,Bristol,South West,Bristol,,BS1,51.47357746983696,-2.5719700294045,25267
c6a64f04-0e44-7107-56d2-a1c46c4c6310,1999-11-24,,999-60-9339,S99996016,X11278272X,Mr.,Robert,Roy,Warren,,,,black,nonmixed,M,Plymouth  South West  England,644 Lambert Green Apt 41,Bristol,South West,Bristol,,BS1,51.42186761243473,-2.587728298112005,47033
c9f1e96e-69f0-d02d-62b9-554229b43e08,1953-08-18,,999-41-6816,S99956028,X8091830X,Mr.,Marc,Marcus,Barker,,,S,white,nonmixed,M,Bristol  South West  England,611 Edwards Lodge Suite 31,Exeter,South West,Devon,,EX4,50.718326183762464,-3.497131909742515,28570
fb31146c-8388-6b42-83e8-8dad0b8dc872,1962-01-23,,999-89-4192,S99910613,X55616024X,Mr.,Samuel,John,Cartwright,,,S,white,nonmixed,M,Gloucester  South West  England,682 Henderson Overpass Suite 45,Axminster,South West,Devon,,EX13,50.773907799055095,-2.980547322055462,64456
d90602af-44c2-a878-1501-8c6fe390cdca,1980-06-03,,999-90-7336,S99967087,X88669083X,Mr.,Maurice,Tony,Henry,,,M,white,nonmixed,M,Northam  South West  England,264 Lambert Passage Suite 78,Bournemouth,South West,Dorset,,BH1,50.7652622185993,-1.8784675080671842,92903
4fca6ff9-0213-40a1-181e-c7503a55c4b3,1990-05-05,,999-38-5723,S99968926,X77827280X,Mrs.,Gemma,,Fowler,JD,Bird,M,white,nonmixed,F,Taunton  South West  England,870 James Knoll,Bristol,South West,Bristol,,BS1,51.43822355415086,-2.581763315516992,4999
52407963-c981-cfd2-46a9-9e6a6bf8acc8,1985-11-22,,999-85-4780,S99938630,X48648023X,Mrs.,Rachael,Marian,Cooper,,Read,M,white,nonmixed,F,Swindon  South West  England,938 Booth Knoll Apt 5,Verwood,South West,Dorset,,BH31,50.84174712478623,-1.9160349954326996,140561
19943abe-eae8-1ee4-030d-daf237411f43,1968-07-19,,999-10-7973,S99954539,X917104X,Mrs.,Lydia,Yasmin,Osman,,Thornton,D,white,nonmixed,F,Swindon  South West  England,711 Greenwood Center,Newton Abbot,South West,Devon,,TQ12,50.537661667358705,-3.643598689171824,33892
cc915c78-8374-32fb-09ef-b8e6cdf913f6,1953-12-28,,999-78-5017,S99970762,X83545023X,Mr.,Charles,Arthur,Goodwin,,,M,white,nonmixed,M,Filton  South West  England,340 Powell Quay Unit 26,Exeter,South West,Devon,,EX4,50.72962336491074,-3.4922514092241475,34128
b4fddc56-c522-e5c2-249d-f93c8cb03ead,1983-07-12,,999-50-6278,S99948129,X67681065X,Mr.,Roy,Arnold,Rashid,,,M,white,nonmixed,M,Ilminster  South West  England,761 Bryant Street Suite 24,Tewkesbury,South West,Gloucestershire,,GL20,52.0349440675456,-2.1522582547558353,42124
f1450f29-24c4-da6d-1e2a-3626f9696cae,1989-04-10,,999-34-7913,S99949759,X31172588X,Mr.,Robin,,Ferguson,,,M,white,nonmixed,M,Trowbridge  South West  England,119 Wallace Road,Gillingham,South West,Dorset,,ME4,51.407555901542544,0.48287099499298286,8146
4f52ed26-ca8c-c0b6-e131-dcd0b8afb407,1986-12-03,,999-70-9629,S99947207,X55321050X,Mrs.,Patricia,Louisa,Doherty,,Cross,M,asian,nonmixed,F,Bristol  South West  England,347 Jennings Gate Apt 24,Newton Abbot,South West,Devon,,TQ12,50.536465755356865,-3.637014041558419,24233
c00746e8-d7c2-a218-b060-4d1438c4e95b,1992-08-10,,999-36-2260,S99942549,X75297790X,Mr.,Daniel,Duncan,Wilson,,,M,white,nonmixed,M,Trowbridge  South West  England,667 Martin Junction,Bristol,South West,Bristol,,BS1,51.467888688670186,-2.6196137290608683,20649
